head,relation,tail
2305.03287,RESEARCH_ON,Task_gpt
Method_human-computer_interaction,EVALUATES,Task_gpt
2404.12788,BELONGS_TO,Technology_natural_language_processing
2404.12788,PROPOSED,Method_dci
Method_dci,USES,Technology_natural_language_processing
2012.15150,BELONGS_TO,Technology_natural_language_processing
2310.05388,BELONGS_TO,Technology_natural_language_processing
2101.01097,PROPOSED,Method_transformer
2106.04302,BELONGS_TO,Technology_natural_language_processing
2210.08288,PROPOSED,Method_transformer
2211.05344,RESEARCH_ON,Task_bert
2205.11134,BELONGS_TO,Technology_natural_language_processing
2401.06709,BELONGS_TO,Technology_artificial_intelligence
2401.06709,BELONGS_TO,Technology_natural_language_processing
2112.08087,BELONGS_TO,Technology_natural_language_processing
2501.16604,BELONGS_TO,Technology_artificial_intelligence
1812.04160,BELONGS_TO,Technology_natural_language_processing
2012.15723,BELONGS_TO,Technology_natural_language_processing
2304.12443,BELONGS_TO,Technology_gpt
2101.04158,PROPOSED,Method_bert
2101.04158,RESEARCH_ON,Task_bert
Method_bert,EVALUATES,Task_bert
2406.19006,BELONGS_TO,Technology_natural_language_processing
1807.06638,BELONGS_TO,Technology_umls
2012.05395,PROPOSED,Method_synset
2502.09673,BELONGS_TO,Technology_natural_language_processing
2502.09673,PROPOSED,Method_proving
Method_proving,USES,Technology_natural_language_processing
2307.07420,BELONGS_TO,Technology_gpt
2206.00421,BELONGS_TO,Technology_natural_language_processing
2408.11344,BELONGS_TO,Technology_transformer
2408.11344,BELONGS_TO,Technology_social_networks
2407.05399,PROPOSED,Method_em_algorithm
2010.11639,BELONGS_TO,Technology_bert
2112.09153,BELONGS_TO,Technology_natural_language_processing
2304.03394,BELONGS_TO,Technology_bert
2304.03394,BELONGS_TO,Technology_bert
2304.03394,PROPOSED,Method_bert
Method_bert,USES,Technology_bert
Method_bert,USES,Technology_bert
2109.02716,BELONGS_TO,Technology_internet
2109.02716,BELONGS_TO,Technology_synset
2310.16293,BELONGS_TO,Technology_crowdsourcing
2310.16293,PROPOSED,Method_crowdsourcing
Method_crowdsourcing,USES,Technology_crowdsourcing
1907.04286,PROPOSED,Method_bert
2310.06913,BELONGS_TO,Technology_bert
2310.06913,PROPOSED,Method_bert
Method_bert,USES,Technology_bert
2209.10926,BELONGS_TO,Technology_natural_language_processing
2305.06754,BELONGS_TO,Technology_natural_language_processing
2210.05528,BELONGS_TO,Technology_natural_language_processing
2301.06710,BELONGS_TO,Technology_word_vectors
2006.00693,BELONGS_TO,Technology_natural_language_processing
2407.13638,BELONGS_TO,Technology_artificial_intelligence
2407.13638,PROPOSED,Method_em_algorithm
1801.06052,BELONGS_TO,Technology_natural_language_processing
2311.09469,BELONGS_TO,Technology_natural_language_processing
2404.04645,BELONGS_TO,Technology_neural_networks
2301.03044,BELONGS_TO,Technology_transformer
2403.14840,BELONGS_TO,Technology_natural_language_processing
2003.00739,BELONGS_TO,Technology_natural_language_processing
2003.00739,PROPOSED,Method_natural_language_processing
2105.14668,BELONGS_TO,Technology_natural_language_processing
2403.16514,BELONGS_TO,Technology_language_models
1711.09160,BELONGS_TO,Technology_natural_language_processing
2111.00197,BELONGS_TO,Technology_natural_language_processing
2010.04290,BELONGS_TO,Technology_bert
2402.09617,BELONGS_TO,Technology_natural_language_processing
2105.01990,BELONGS_TO,Technology_natural_language_processing
2406.12128,BELONGS_TO,Technology_natural_language_processing
2211.06431,BELONGS_TO,Technology_intent
2212.14024,BELONGS_TO,Technology_gpt
1601.05893,BELONGS_TO,Technology_wikipedia
2106.01023,BELONGS_TO,Technology_bert
2406.06852,BELONGS_TO,Technology_natural_language_processing
2410.23252,PROPOSED,Method_proving
2407.12389,BELONGS_TO,Technology_artificial_intelligence
2209.14026,BELONGS_TO,Technology_natural_language_processing
2209.14026,BELONGS_TO,Technology_bert
2311.17722,BELONGS_TO,Technology_natural_language_processing
2302.04501,BELONGS_TO,Technology_natural_language_processing
2406.11473,BELONGS_TO,Technology_natural_language_processing
1903.05987,BELONGS_TO,Technology_natural_language_processing
2305.13981,BELONGS_TO,Technology_natural_language_processing
2211.09680,BELONGS_TO,Technology_natural_language_processing
2003.12932,BELONGS_TO,Technology_natural_language_processing
2206.06522,BELONGS_TO,Technology_lstm
2206.06522,PROPOSED,Method_lstm
2206.06522,RESEARCH_ON,Task_vrml
Method_lstm,USES,Technology_lstm
Method_lstm,EVALUATES,Task_vrml
Technology_lstm,BELONGS_TO,Task_vrml
2410.04410,BELONGS_TO,Technology_wikipedia
2011.09031,BELONGS_TO,Technology_natural_language_processing
2012.15421,BELONGS_TO,Technology_natural_language_processing
2403.02308,BELONGS_TO,Technology_natural_language_processing
2411.17927,BELONGS_TO,Technology_natural_language_processing
2410.09948,BELONGS_TO,Technology_artificial_intelligence
2410.09948,BELONGS_TO,Technology_natural_language_processing
2303.11504,BELONGS_TO,Technology_natural_language_processing
2012.00876,RESEARCH_ON,Task_natural_language_processing
2412.04975,PROPOSED,Method_gpt
2211.11838,BELONGS_TO,Technology_natural_language_processing
2211.11838,RESEARCH_ON,Task_natural_language_processing
2411.06681,BELONGS_TO,Technology_large_language_models
1910.13830,BELONGS_TO,Technology_natural_language_processing
2402.13468,BELONGS_TO,Technology_natural_language_processing
2309.05248,PROPOSED,Method_text_categorization
2302.05392,BELONGS_TO,Technology_natural_language_processing
2403.18938,BELONGS_TO,Technology_artificial_intelligence
2312.10457,BELONGS_TO,Technology_semantics
1911.03268,BELONGS_TO,Technology_bert
2407.05365,BELONGS_TO,Technology_large_language_models
2104.10935,PROPOSED,Method_remodularization
2112.05346,BELONGS_TO,Technology_natural_language_processing
2012.08466,BELONGS_TO,Technology_natural_language_processing
2212.02499,BELONGS_TO,Technology_internet
2109.07140,BELONGS_TO,Technology_natural_language_processing
2002.04608,BELONGS_TO,Technology_natural_language_processing
2206.13516,BELONGS_TO,Technology_lstm
2305.18340,BELONGS_TO,Technology_gpt
2009.13888,BELONGS_TO,Technology_natural_language_processing
2304.14738,BELONGS_TO,Technology_synset
2210.15870,BELONGS_TO,Technology_natural_language_processing
2406.10278,BELONGS_TO,Technology_natural_language_processing
2403.01648,BELONGS_TO,Technology_gpt
2411.04808,BELONGS_TO,Technology_bert
2404.15382,PROPOSED,Method_em_algorithm
1802.06950,BELONGS_TO,Technology_natural_language_processing
2409.08761,BELONGS_TO,Technology_artificial_intelligence
2304.11075,BELONGS_TO,Technology_natural_language_processing
2304.11075,BELONGS_TO,Technology_gpt
2202.00471,BELONGS_TO,Technology_artificial_intelligence
2307.10617,BELONGS_TO,Technology_natural_language_processing
2202.07880,RESEARCH_ON,Task_natural_language_processing
2402.16038,BELONGS_TO,Technology_gpt
2402.16038,BELONGS_TO,Technology_artificial_intelligence
2402.18849,BELONGS_TO,Technology_natural_language_processing
1606.08140,PROPOSED,Method_transformer
2111.00607,BELONGS_TO,Technology_natural_language_processing
2406.13553,BELONGS_TO,Technology_natural_language_processing
2408.11327,BELONGS_TO,Technology_natural_language_processing
2501.11706,BELONGS_TO,Technology_gpt
2501.11706,BELONGS_TO,Technology_bert
2411.19554,BELONGS_TO,Technology_gpt
1110.2216,BELONGS_TO,Technology_artificial_intelligence
1912.00991,BELONGS_TO,Technology_natural_language_processing
1302.6411,BELONGS_TO,Technology_proving
2303.05063,RESEARCH_ON,Task_dci
2303.15714,BELONGS_TO,Technology_gpt
2305.10827,BELONGS_TO,Technology_artificial_intelligence
2205.07938,BELONGS_TO,Technology_natural_language_processing
2403.10144,PROPOSED,Method_em_algorithm
2409.02111,BELONGS_TO,Technology_artificial_intelligence
2203.01922,BELONGS_TO,Technology_vrml
2203.01922,BELONGS_TO,Technology_artificial_intelligence
1705.05437,BELONGS_TO,Technology_natural_language_processing
2406.06616,BELONGS_TO,Technology_artificial_intelligence
2401.12994,PROPOSED,Method_xml
2307.02503,BELONGS_TO,Technology_natural_language_processing
2305.13478,BELONGS_TO,Technology_natural_language_processing
2309.13165,BELONGS_TO,Technology_gpt
2309.10916,BELONGS_TO,Technology_natural_language_processing
2404.01338,BELONGS_TO,Technology_natural_language_processing
2407.00402,BELONGS_TO,Technology_natural_language_processing
1906.01145,BELONGS_TO,Technology_wikipedia
1906.01145,RESEARCH_ON,Task_natural_language_processing
Technology_wikipedia,BELONGS_TO,Task_natural_language_processing
2310.08573,BELONGS_TO,Technology_natural_language_processing
2305.14352,PROPOSED,Method_natural_language_processing
1908.04485,PROPOSED,Method_natural_language_processing
2412.00532,BELONGS_TO,Technology_natural_language_processing
2309.14381,BELONGS_TO,Technology_artificial_intelligence
1910.01157,BELONGS_TO,Technology_natural_language_processing
2307.01488,BELONGS_TO,Technology_natural_language_processing
2309.11196,BELONGS_TO,Technology_artificial_intelligence
2501.15777,BELONGS_TO,Technology_natural_language_processing
2410.07265,BELONGS_TO,Technology_artificial_intelligence
2307.04172,BELONGS_TO,Technology_chatbots
2010.01526,BELONGS_TO,Technology_artificial_intelligence
2406.05307,BELONGS_TO,Technology_bert
2308.15010,BELONGS_TO,Technology_natural_language_processing
2301.03957,BELONGS_TO,Technology_artificial_intelligence
2306.08641,BELONGS_TO,Technology_artificial_intelligence
2306.08641,BELONGS_TO,Technology_natural_language_processing
2303.10368,RESEARCH_ON,Task_simulation
2307.15293,BELONGS_TO,Technology_wikipedia
2309.12109,PROPOSED,Method_proving
2007.16006,BELONGS_TO,Technology_word_vectors
2007.16006,BELONGS_TO,Technology_embedding
2007.16006,PROPOSED,Method_word_vectors
2007.16006,PROPOSED,Method_embedding
2007.16006,PROPOSED,Method_embedding
Method_word_vectors,USES,Technology_embedding
Method_word_vectors,IMPROVES,Method_embedding
Method_word_vectors,IMPROVES,Method_embedding
Method_embedding,USES,Technology_word_vectors
Method_embedding,USES,Technology_embedding
Method_embedding,IMPROVES,Method_word_vectors
Method_embedding,IMPROVES,Method_embedding
Method_embedding,USES,Technology_word_vectors
Method_embedding,IMPROVES,Method_word_vectors
Method_embedding,IMPROVES,Method_embedding
2001.08604,BELONGS_TO,Technology_natural_language_processing
2303.17894,BELONGS_TO,Technology_natural_language_processing
2407.07011,BELONGS_TO,Technology_natural_language_processing
1809.05896,BELONGS_TO,Technology_social_networks
2205.10643,PROPOSED,Method_neural_networks
1804.07983,BELONGS_TO,Technology_natural_language_processing
2310.04027,BELONGS_TO,Technology_natural_language_processing
2308.06459,BELONGS_TO,Technology_natural_language_processing
2306.17042,BELONGS_TO,Technology_privacy
2205.06439,BELONGS_TO,Technology_natural_language_processing
2407.03778,BELONGS_TO,Technology_artificial_intelligence
2112.07210,BELONGS_TO,Technology_natural_language_processing
2412.12171,BELONGS_TO,Technology_natural_language_processing
2105.02751,BELONGS_TO,Technology_natural_language_processing
2102.12362,BELONGS_TO,Technology_natural_language_processing
2411.18104,BELONGS_TO,Technology_gpt
2312.12021,RESEARCH_ON,Task_france
2010.13062,BELONGS_TO,Technology_social_networks
2502.09690,BELONGS_TO,Technology_artificial_intelligence
2205.12586,BELONGS_TO,Technology_language_models
2205.12586,PROPOSED,Method_language_models
Method_language_models,USES,Technology_language_models
2210.16841,PROPOSED,Method_natural_language_processing
2403.01222,BELONGS_TO,Technology_natural_language_processing
2206.09024,BELONGS_TO,Technology_natural_language_processing
2305.13617,BELONGS_TO,Technology_natural_language_processing
2401.15915,BELONGS_TO,Technology_natural_language_processing
1906.04129,BELONGS_TO,Technology_natural_language_processing
2103.11367,BELONGS_TO,Technology_natural_language_processing
2307.09050,BELONGS_TO,Technology_internet
2210.15929,BELONGS_TO,Technology_natural_language_processing
2307.04648,BELONGS_TO,Technology_chatbots
2201.12109,BELONGS_TO,Technology_natural_language_processing
1803.09468,BELONGS_TO,Technology_artificial_intelligence
1803.09468,BELONGS_TO,Technology_internet
1803.09468,PROPOSED,Method_dci
Method_dci,USES,Technology_artificial_intelligence
Method_dci,USES,Technology_internet
2010.06060,BELONGS_TO,Technology_wikipedia
2409.10797,BELONGS_TO,Technology_artificial_intelligence
2004.07499,BELONGS_TO,Technology_natural_language_processing
2111.07525,BELONGS_TO,Technology_natural_language_processing
2401.15501,PROPOSED,Method_parsing
2408.15650,BELONGS_TO,Technology_natural_language_processing
2010.00432,BELONGS_TO,Technology_vrml
2405.19561,BELONGS_TO,Technology_artificial_intelligence
2303.03840,BELONGS_TO,Technology_natural_language_processing
2303.03840,PROPOSED,Method_natural_language_processing
2112.13776,BELONGS_TO,Technology_natural_language_processing
2310.01691,PROPOSED,Method_natural_language_processing
2005.06676,BELONGS_TO,Technology_natural_language_processing
2005.06676,PROPOSED,Method_natural_language_processing
2410.21548,BELONGS_TO,Technology_simulation
1403.6023,BELONGS_TO,Technology_natural_language_processing
2301.03056,BELONGS_TO,Technology_natural_language_processing
2301.03056,PROPOSED,Method_content_annotation
Method_content_annotation,USES,Technology_natural_language_processing
2411.00969,BELONGS_TO,Technology_artificial_intelligence
2407.08322,BELONGS_TO,Technology_artificial_intelligence
2407.08322,PROPOSED,Method_artificial_intelligence
1901.00401,BELONGS_TO,Technology_wikipedia
2104.03848,PROPOSED,Method_text_processing
2407.13297,RESEARCH_ON,Task_text_classification
2406.00197,BELONGS_TO,Technology_natural_language_processing
2211.01981,BELONGS_TO,Technology_natural_language_processing
1809.06858,RESEARCH_ON,Task_france
2001.11136,RESEARCH_ON,Task_parsing
2409.14805,BELONGS_TO,Technology_social_networks
2409.14805,BELONGS_TO,Technology_gpt
2501.15398,BELONGS_TO,Technology_artificial_intelligence
2412.10388,BELONGS_TO,Technology_artificial_intelligence
2408.08684,BELONGS_TO,Technology_artificial_intelligence
2308.08774,BELONGS_TO,Technology_natural_language_processing
2311.18450,BELONGS_TO,Technology_chatbots
1702.02535,BELONGS_TO,Technology_wordnets
1807.03399,BELONGS_TO,Technology_natural_language_processing
2107.03072,BELONGS_TO,Technology_natural_language_processing
2406.13677,BELONGS_TO,Technology_natural_language_processing
2406.13677,PROPOSED,Method_natural_language_processing
2203.14276,BELONGS_TO,Technology_neural_network
2203.14276,BELONGS_TO,Technology_neural_networks
2401.13160,BELONGS_TO,Technology_natural_language_processing
1712.09687,BELONGS_TO,Technology_logic_programming
1712.09687,PROPOSED,Method_logic_programming
Method_logic_programming,USES,Technology_logic_programming
2410.12178,BELONGS_TO,Technology_natural_language_processing
2307.02301,BELONGS_TO,Technology_artificial_intelligence
2402.09934,PROPOSED,Method_twitter
2004.04092,BELONGS_TO,Technology_gpt
2302.01806,BELONGS_TO,Technology_artificial_intelligence
2302.06174,BELONGS_TO,Technology_wikipedia
2411.05026,BELONGS_TO,Technology_natural_language_processing
2411.05026,PROPOSED,Method_cognition
Method_cognition,USES,Technology_natural_language_processing
2010.13006,BELONGS_TO,Technology_covid-19
2010.13006,RESEARCH_ON,Task_covid-19_tv_news
Technology_covid-19,BELONGS_TO,Task_covid-19_tv_news
2412.04262,BELONGS_TO,Technology_artificial_intelligence
2401.06791,BELONGS_TO,Technology_nlp
2010.05496,PROPOSED,Method_text_processing
2203.01677,BELONGS_TO,Technology_natural_language_processing
1011.3258,BELONGS_TO,Technology_lstm
1011.3258,BELONGS_TO,Technology_ontology
2111.05412,BELONGS_TO,Technology_natural_language_processing
